Image,Label,Rights
urn:cite:hmt:e3bifolio.E3_115v_116r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 115v and 116r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_116v_117r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 116v and 117r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_117v_118r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 117v and 118r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_118r_119r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 118r and 119r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_119v_120r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 119v and 120r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."

urn:cite:hmt:e3bifolio.E3_121v_122r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 121v and 122r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_122v_123r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 122v and 123r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_123v_124r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 123v and 124r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_124v_125r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 124v and 125r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_125v_126r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 125v and 126r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_126v_127r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 126v and 127r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_127v_128r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 127v and 128r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_128v_129r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 128v and 129r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_129v_130r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 129v and 130r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_130v_131r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 130v and 131r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_131v_132r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 131v and 132r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_132v_133r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 132v and 133r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_133v_134r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 133v and 134r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_134v_135r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 134v and 135r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_135v_136r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 135v and 136r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_136v_137r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 136v and 137r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_137v_138r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 137v and 138r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_138v_139r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 138v and 139r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_139v_140r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 139v and 140r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_140v_141r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 140v and 141r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_141v_142r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 141v and 142r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_142v_143r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 142v and 143r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_143v_144r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 143v and 144r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_144v_145r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 144v and 145r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_145v_146r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 145v and 146r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_146v_147r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 146v and 147r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_147v_148r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 147v and 148r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_148v_149r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 148v and 149r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_149v_150r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 149v and 150r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_150v_151r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 150v and 151r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_151v_151bisr,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 151v and 151bisr.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_151bisv_152r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 151bisv and 152r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_152v_153r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 152v and 153r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
